duration,start_date,start_year,start_month,start_hour,weekday,start_city,end_city,subscription_type 
5.866666666666666,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
7.483333333333333,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
10.433333333333334,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
20.916666666666668,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
3.3833333333333333,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
8.233333333333333,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
67.56666666666666,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Customer
23.25,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
4.366666666666666,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
4.25,2013-09-10,2013,9,12,2,San Jose,San Jose,Subscriber
5.9,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
12.4,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
14.066666666666666,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
2.433333333333333,2013-09-10,2013,9,12,2,San Jose,San Jose,Subscriber
5.566666666666666,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
8.95,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Customer
10.75,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Customer
12.15,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
14.2,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Customer
14.483333333333333,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
5.366666666666666,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
8.55,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
5.283333333333333,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
12.383333333333333,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Customer
12.65,2013-09-10,2013,9,12,2,San Francisco,San Francisco,Subscriber
22.833333333333332,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
3.35,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
4.566666666666666,2013-09-10,2013,9,13,2,San Jose,San Jose,Subscriber
18.766666666666666,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
6.75,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
12.45,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
4.916666666666667,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
4.933333333333334,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
15.183333333333334,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
11.566666666666666,2013-09-10,2013,9,13,2,San Jose,San Jose,Customer
12.583333333333334,2013-09-10,2013,9,13,2,San Jose,San Jose,Customer
22.833333333333332,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
6.85,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
9.766666666666667,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
3.05,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
4.983333333333333,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
11.266666666666667,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
17.433333333333334,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
11.333333333333334,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
7.55,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
7.883333333333334,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
7.083333333333333,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
11.566666666666666,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
16.4,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
7.166666666666667,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
10.733333333333333,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
14.083333333333334,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
6.7,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
5.3,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
11.866666666666667,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
27.766666666666666,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
1.0666666666666667,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
16.566666666666666,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
14.516666666666667,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
7.783333333333333,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
3.8,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
10.05,2013-09-10,2013,9,13,2,San Jose,San Jose,Subscriber
3.433333333333333,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
2.7,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
7.4,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
9.116666666666667,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
12.616666666666667,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
51.75,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
6.016666666666667,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
10.35,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
13.683333333333334,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
4.183333333333334,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
13.583333333333334,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
9.816666666666666,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
4.166666666666667,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
7.05,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
19.833333333333332,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
7.5,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
8.183333333333334,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
7.533333333333333,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
14.233333333333333,2013-09-10,2013,9,13,2,San Jose,San Jose,Customer
13.266666666666667,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
41.983333333333334,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
86.38333333333334,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
12.166666666666666,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
7.4,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Customer
12.6,2013-09-10,2013,9,13,2,San Jose,San Jose,Subscriber
9.033333333333333,2013-09-10,2013,9,13,2,San Francisco,San Francisco,Subscriber
18.366666666666667,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
5.533333333333333,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
7.1,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
3.7333333333333334,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
31.766666666666666,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
8.633333333333333,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
10.216666666666667,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
15.016666666666667,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
7.7,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
8.066666666666666,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
8.616666666666667,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
11.4,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
9.1,2013-09-10,2013,9,14,2,San Jose,San Jose,Subscriber
14.816666666666666,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
15.033333333333333,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
7.116666666666666,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
7.2,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
25.683333333333334,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
8.2,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
29.0,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
11.933333333333334,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
5.9,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
17.816666666666666,2013-09-10,2013,9,14,2,San Jose,San Jose,Subscriber
18.766666666666666,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
18.683333333333334,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
4.366666666666666,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
9.733333333333333,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
16.433333333333334,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
34.63333333333333,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
5.25,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
10.983333333333333,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
3.1166666666666667,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
3.15,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
7.766666666666667,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
19.6,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
19.4,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
8.666666666666666,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
6.366666666666666,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
12.766666666666667,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
12.533333333333333,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
62.6,2013-09-10,2013,9,14,2,San Jose,San Jose,Customer
262.65,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
6.683333333333334,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
6.716666666666667,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
5.083333333333333,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
11.4,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Customer
5.35,2013-09-10,2013,9,14,2,San Francisco,San Francisco,Subscriber
6.5,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
6.333333333333333,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
6.733333333333333,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
13.1,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
5.916666666666667,2013-09-10,2013,9,15,2,San Jose,San Jose,Subscriber
4.35,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
27.566666666666666,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
12.35,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
16.183333333333334,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
111.55,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
110.48333333333333,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
10.6,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
33.53333333333333,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
6.833333333333333,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
9.883333333333333,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
3.966666666666667,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
16.216666666666665,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
18.216666666666665,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
16.216666666666665,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
6.566666666666666,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
6.116666666666666,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
8.116666666666667,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
27.466666666666665,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
8.3,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
6.666666666666667,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
8.833333333333334,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
5.233333333333333,2013-09-10,2013,9,15,2,San Jose,San Jose,Customer
4.2,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
10.216666666666667,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
11.55,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
7.283333333333333,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
5.416666666666667,2013-09-10,2013,9,15,2,San Jose,San Jose,Subscriber
20.716666666666665,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
20.15,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
7.016666666666667,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
21.783333333333335,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
9.483333333333333,2013-09-10,2013,9,15,2,San Jose,San Jose,Subscriber
10.716666666666667,2013-09-10,2013,9,15,2,San Jose,San Jose,Subscriber
5.2,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
5.733333333333333,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
6.466666666666667,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
9.9,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
5.916666666666667,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
260.35,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
260.4166666666667,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
6.45,2013-09-10,2013,9,15,2,Mountain View,Mountain View,Subscriber
68.66666666666667,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
6.216666666666667,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Subscriber
12.05,2013-09-10,2013,9,15,2,San Francisco,San Francisco,Customer
11.366666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
7.2,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
22.333333333333332,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
7.783333333333333,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
9.816666666666666,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
20.616666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
18.533333333333335,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
18.366666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
7.95,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
3.683333333333333,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
11.6,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
12.466666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
7.4,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
21.783333333333335,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
21.633333333333333,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
21.25,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
21.216666666666665,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
12.766666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
8.75,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
8.75,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
4.266666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
12.25,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
10.7,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
16.483333333333334,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
11.116666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
11.516666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
18.133333333333333,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
15.633333333333333,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
20.4,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
13.666666666666666,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
3.1166666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
18.016666666666666,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
11.316666666666666,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
10.816666666666666,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
7.533333333333333,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
9.066666666666666,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
4.266666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
16.95,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
11.283333333333333,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
11.516666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
22.7,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
22.95,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
22.783333333333335,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
22.316666666666666,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
7.616666666666666,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
8.8,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
5.283333333333333,2013-09-10,2013,9,16,2,Mountain View,Mountain View,Subscriber
4.183333333333334,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
4.683333333333334,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
17.683333333333334,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
10.466666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
18.15,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
5.6,2013-09-10,2013,9,16,2,San Jose,San Jose,Subscriber
2.183333333333333,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
10.933333333333334,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
11.183333333333334,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Customer
5.9,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
12.266666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
18.616666666666667,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
5.65,2013-09-10,2013,9,16,2,San Francisco,San Francisco,Subscriber
6.583333333333333,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
13.316666666666666,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
9.1,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
9.683333333333334,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
9.75,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
7.166666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
4.016666666666667,2013-09-10,2013,9,17,2,San Jose,San Jose,Subscriber
10.633333333333333,2013-09-10,2013,9,17,2,San Jose,San Jose,Subscriber
10.466666666666667,2013-09-10,2013,9,17,2,San Jose,San Jose,Subscriber
7.666666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
6.25,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
13.983333333333333,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
20.866666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
12.45,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
37.3,2013-09-10,2013,9,17,2,San Jose,San Jose,Subscriber
20.266666666666666,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
9.766666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
15.55,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
8.45,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
13.133333333333333,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
7.266666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
16.583333333333332,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
14.433333333333334,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
6.183333333333334,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
7.8,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
22.083333333333332,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
3.2666666666666666,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
21.3,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
19.833333333333332,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
6.033333333333333,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
9.6,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
10.933333333333334,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
6.466666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
6.7,2013-09-10,2013,9,17,2,San Jose,San Jose,Subscriber
9.3,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
7.133333333333334,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
16.116666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
9.516666666666667,2013-09-10,2013,9,17,2,San Jose,San Jose,Subscriber
3.533333333333333,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
8.483333333333333,2013-09-10,2013,9,17,2,San Jose,San Jose,Customer
9.45,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
3.466666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
25.583333333333332,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
4.883333333333334,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
3.4833333333333334,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
23.116666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
18.05,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
18.183333333333334,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
5.383333333333334,2013-09-10,2013,9,17,2,San Jose,San Jose,Subscriber
29.333333333333332,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
1.2166666666666666,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
9.033333333333333,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
11.366666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
14.133333333333333,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
4.166666666666667,2013-09-10,2013,9,17,2,San Jose,San Jose,Subscriber
42.65,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
19.416666666666668,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
12.983333333333333,2013-09-10,2013,9,17,2,Palo Alto,Palo Alto,Customer
5.383333333333334,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
5.5,2013-09-10,2013,9,17,2,San Jose,San Jose,Subscriber
41.266666666666666,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
1.2,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
18.516666666666666,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
5.25,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
19.15,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
10.533333333333333,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
8.45,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
7.416666666666667,2013-09-10,2013,9,17,2,Redwood City,Redwood City,Subscriber
8.366666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
1.0166666666666666,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
15.65,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
17.766666666666666,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
7.983333333333333,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
29.366666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
6.35,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
16.1,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
5.383333333333334,2013-09-10,2013,9,17,2,Redwood City,Redwood City,Subscriber
8.466666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
9.083333333333334,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
8.733333333333333,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
3.466666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
7.05,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
15.35,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
27.5,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
27.616666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
27.833333333333332,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
27.983333333333334,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
3.4,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
10.116666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
15.033333333333333,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
10.7,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
285.9166666666667,2013-09-10,2013,9,17,2,San Jose,San Jose,Customer
16.333333333333332,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
12.6,2013-09-10,2013,9,17,2,Palo Alto,Palo Alto,Subscriber
14.8,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
8.55,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
6.166666666666667,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
19.5,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
13.15,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
12.3,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
2.9,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
10.8,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
11.933333333333334,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Subscriber
15.033333333333333,2013-09-10,2013,9,17,2,San Francisco,San Francisco,Customer
33.78333333333333,2013-09-10,2013,9,17,2,Palo Alto,Palo Alto,Subscriber
